TIME,GEO,GEO_LABEL,UNIT,Value
2014,UKF2,"Leicestershire, Rutland and Northamptonshire",Purchasing power standards (PPS) per inhabitant in percentage of the EU average,96
2014,UKF2,"Leicestershire, Rutland and Northamptonshire",Million euro,54089
2014,UKF2,"Leicestershire, Rutland and Northamptonshire",Million purchasing power standard (PPS),46395
2014,UKF3,Lincolnshire,Euro per inhabitant,25900
2014,UKF3,Lincolnshire,Euro per inhabitant in percentage of the EU average,94
2014,UKF3,Lincolnshire,Purchasing power standard (PPS) per inhabitant,22200
2014,UKF3,Lincolnshire,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,81
2014,UKF3,Lincolnshire,Million euro,18919
2014,UKF3,Lincolnshire,Million purchasing power standard (PPS),16227
2014,UKG1,"Herefordshire, Worcestershire and Warwickshire",Euro per inhabitant,31200
2014,UKG1,"Herefordshire, Worcestershire and Warwickshire",Euro per inhabitant in percentage of the EU average,113
2014,UKG1,"Herefordshire, Worcestershire and Warwickshire",Purchasing power standard (PPS) per inhabitant,26700
2014,UKG1,"Herefordshire, Worcestershire and Warwickshire",Purchasing power standards (PPS) per inhabitant in percentage of the EU average,97
2014,UKG1,"Herefordshire, Worcestershire and Warwickshire",Million euro,40978
2014,UKG1,"Herefordshire, Worcestershire and Warwickshire",Million purchasing power standard (PPS),35148
2014,UKG2,Shropshire and Staffordshire,Euro per inhabitant,26300
2014,UKG2,Shropshire and Staffordshire,Euro per inhabitant in percentage of the EU average,96
2014,UKG2,Shropshire and Staffordshire,Purchasing power standard (PPS) per inhabitant,22500
2014,UKG2,Shropshire and Staffordshire,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,82
2014,UKG2,Shropshire and Staffordshire,Million euro,41815
2014,UKG2,Shropshire and Staffordshire,Million purchasing power standard (PPS),35867
2014,UKG3,West Midlands,Euro per inhabitant,27700
2014,UKG3,West Midlands,Euro per inhabitant in percentage of the EU average,101
2014,UKG3,West Midlands,Purchasing power standard (PPS) per inhabitant,23700
2014,UKG3,West Midlands,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,86
2014,UKG3,West Midlands,Million euro,77665
2014,UKG3,West Midlands,Million purchasing power standard (PPS),66617
2014,UKH1,East Anglia,Euro per inhabitant,32300
2014,UKH1,East Anglia,Euro per inhabitant in percentage of the EU average,118
2014,UKH1,East Anglia,Purchasing power standard (PPS) per inhabitant,27700
2014,UKH1,East Anglia,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,101
2014,UKH1,East Anglia,Million euro,79072
2014,UKH1,East Anglia,Million purchasing power standard (PPS),67824
2014,UKH2,Bedfordshire and Hertfordshire,Euro per inhabitant,36100
2014,UKH2,Bedfordshire and Hertfordshire,Euro per inhabitant in percentage of the EU average,131
2014,UKH2,Bedfordshire and Hertfordshire,Purchasing power standard (PPS) per inhabitant,30900
2014,UKH2,Bedfordshire and Hertfordshire,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,113
2014,UKH2,Bedfordshire and Hertfordshire,Million euro,64867
2014,UKH2,Bedfordshire and Hertfordshire,Million purchasing power standard (PPS),55639
2014,UKH3,Essex,Euro per inhabitant,28300
2014,UKH3,Essex,Euro per inhabitant in percentage of the EU average,103
2014,UKH3,Essex,Purchasing power standard (PPS) per inhabitant,24300
2014,UKH3,Essex,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,88
2014,UKH3,Essex,Million euro,50143
2014,UKH3,Essex,Million purchasing power standard (PPS),43010
2014,UKI3,Inner London - West,Euro per inhabitant,172600
2014,UKI3,Inner London - West,Euro per inhabitant in percentage of the EU average,628
2014,UKI3,Inner London - West,Purchasing power standard (PPS) per inhabitant,148000
2014,UKI3,Inner London - West,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,539
2014,UKI3,Inner London - West,Million euro,193762
2014,UKI3,Inner London - West,Million purchasing power standard (PPS),166198
2014,UKI4,Inner London - East,Euro per inhabitant,65400
2014,UKI4,Inner London - East,Euro per inhabitant in percentage of the EU average,238
2014,UKI4,Inner London - East,Purchasing power standard (PPS) per inhabitant,56100
2014,UKI4,Inner London - East,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,204
2014,UKI4,Inner London - East,Million euro,148704
2014,UKI4,Inner London - East,Million purchasing power standard (PPS),127550
2014,UKI5,Outer London - East and North East,Euro per inhabitant,26100
2014,UKI5,Outer London - East and North East,Euro per inhabitant in percentage of the EU average,95
2014,UKI5,Outer London - East and North East,Purchasing power standard (PPS) per inhabitant,22400
2014,UKI5,Outer London - East and North East,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,81
2014,UKI5,Outer London - East and North East,Million euro,47990
2014,UKI5,Outer London - East and North East,Million purchasing power standard (PPS),41163
2014,UKI6,Outer London - South,Euro per inhabitant,31500
2014,UKI6,Outer London - South,Euro per inhabitant in percentage of the EU average,115
2014,UKI6,Outer London - South,Purchasing power standard (PPS) per inhabitant,27100
2014,UKI6,Outer London - South,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,98
2014,UKI6,Outer London - South,Million euro,40027
2014,UKI6,Outer London - South,Million purchasing power standard (PPS),34333
2014,UKI7,Outer London - West and North West,Euro per inhabitant,38800
2014,UKI7,Outer London - West and North West,Euro per inhabitant in percentage of the EU average,141
2014,UKI7,Outer London - West and North West,Purchasing power standard (PPS) per inhabitant,33300
2014,UKI7,Outer London - West and North West,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,121
2014,UKI7,Outer London - West and North West,Million euro,78918
2014,UKI7,Outer London - West and North West,Million purchasing power standard (PPS),67692
2014,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",Euro per inhabitant,47900
2014,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",Euro per inhabitant in percentage of the EU average,174
2014,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",Purchasing power standard (PPS) per inhabitant,41100
2014,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",Purchasing power standards (PPS) per inhabitant in percentage of the EU average,149
2014,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",Million euro,111967
2014,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",Million purchasing power standard (PPS),96040
2014,UKJ2,"Surrey, East and West Sussex",Euro per inhabitant,36900
2014,UKJ2,"Surrey, East and West Sussex",Euro per inhabitant in percentage of the EU average,134
2014,UKJ2,"Surrey, East and West Sussex",Purchasing power standard (PPS) per inhabitant,31600
2014,UKJ2,"Surrey, East and West Sussex",Purchasing power standards (PPS) per inhabitant in percentage of the EU average,115
2014,UKJ2,"Surrey, East and West Sussex",Million euro,103686
2014,UKJ2,"Surrey, East and West Sussex",Million purchasing power standard (PPS),88936
2014,UKJ3,Hampshire and Isle of Wight,Euro per inhabitant,35800
2014,UKJ3,Hampshire and Isle of Wight,Euro per inhabitant in percentage of the EU average,130
2014,UKJ3,Hampshire and Isle of Wight,Purchasing power standard (PPS) per inhabitant,30700
2014,UKJ3,Hampshire and Isle of Wight,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,112
2014,UKJ3,Hampshire and Isle of Wight,Million euro,69369
2014,UKJ3,Hampshire and Isle of Wight,Million purchasing power standard (PPS),59501
2014,UKJ4,Kent,Euro per inhabitant,28100
2014,UKJ4,Kent,Euro per inhabitant in percentage of the EU average,102
2014,UKJ4,Kent,Purchasing power standard (PPS) per inhabitant,24100
2014,UKJ4,Kent,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,88
2014,UKJ4,Kent,Million euro,50140
2014,UKJ4,Kent,Million purchasing power standard (PPS),43008
2014,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",Euro per inhabitant,36000
2014,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",Euro per inhabitant in percentage of the EU average,131
2014,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",Purchasing power standard (PPS) per inhabitant,30800
2014,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",Purchasing power standards (PPS) per inhabitant in percentage of the EU average,112
2014,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",Million euro,86831
2014,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",Million purchasing power standard (PPS),74479
2014,UKK2,Dorset and Somerset,Euro per inhabitant,28800
2014,UKK2,Dorset and Somerset,Euro per inhabitant in percentage of the EU average,105
2014,UKK2,Dorset and Somerset,Purchasing power standard (PPS) per inhabitant,24700
2014,UKK2,Dorset and Somerset,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,90
2014,UKK2,Dorset and Somerset,Million euro,37515
2014,UKK2,Dorset and Somerset,Million purchasing power standard (PPS),32179
2014,UKK3,Cornwall and Isles of Scilly,Euro per inhabitant,24200
2014,UKK3,Cornwall and Isles of Scilly,Euro per inhabitant in percentage of the EU average,88
2014,UKK3,Cornwall and Isles of Scilly,Purchasing power standard (PPS) per inhabitant,20700
2014,UKK3,Cornwall and Isles of Scilly,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,75
2014,UKK3,Cornwall and Isles of Scilly,Million euro,13230
2014,UKK3,Cornwall and Isles of Scilly,Million purchasing power standard (PPS),11348
2014,UKK4,Devon,Euro per inhabitant,27300
2014,UKK4,Devon,Euro per inhabitant in percentage of the EU average,100
2014,UKK4,Devon,Purchasing power standard (PPS) per inhabitant,23500
2014,UKK4,Devon,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,85
2014,UKK4,Devon,Million euro,31711
2014,UKK4,Devon,Million purchasing power standard (PPS),27200
2014,UKL1,West Wales and The Valleys,Euro per inhabitant,22000
2014,UKL1,West Wales and The Valleys,Euro per inhabitant in percentage of the EU average,80
2014,UKL1,West Wales and The Valleys,Purchasing power standard (PPS) per inhabitant,18900
2014,UKL1,West Wales and The Valleys,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,69
2014,UKL1,West Wales and The Valleys,Million euro,42879
2014,UKL1,West Wales and The Valleys,Million purchasing power standard (PPS),36779
2014,UKL2,East Wales,Euro per inhabitant,28900
2014,UKL2,East Wales,Euro per inhabitant in percentage of the EU average,105
2014,UKL2,East Wales,Purchasing power standard (PPS) per inhabitant,24800
2014,UKL2,East Wales,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,90
2014,UKL2,East Wales,Million euro,33097
2014,UKL2,East Wales,Million purchasing power standard (PPS),28389
2014,UKM2,Eastern Scotland,Euro per inhabitant,31700
2014,UKM2,Eastern Scotland,Euro per inhabitant in percentage of the EU average,115
2014,UKM2,Eastern Scotland,Purchasing power standard (PPS) per inhabitant,27200
2014,UKM2,Eastern Scotland,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,99
2014,UKM2,Eastern Scotland,Million euro,65091
2014,UKM2,Eastern Scotland,Million purchasing power standard (PPS),55831
2014,UKM3,South Western Scotland,Euro per inhabitant,29100
2014,UKM3,South Western Scotland,Euro per inhabitant in percentage of the EU average,106
2014,UKM3,South Western Scotland,Purchasing power standard (PPS) per inhabitant,25000
2014,UKM3,South Western Scotland,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,91
2014,UKM3,South Western Scotland,Million euro,68059
2014,UKM3,South Western Scotland,Million purchasing power standard (PPS),58377
2014,UKM5,North Eastern Scotland,Euro per inhabitant,52400
2014,UKM5,North Eastern Scotland,Euro per inhabitant in percentage of the EU average,191
2014,UKM5,North Eastern Scotland,Purchasing power standard (PPS) per inhabitant,44900
2014,UKM5,North Eastern Scotland,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,164
2014,UKM5,North Eastern Scotland,Million euro,25639
2014,UKM5,North Eastern Scotland,Million purchasing power standard (PPS),21991
2014,UKM6,Highlands and Islands,Euro per inhabitant,29900
2014,UKM6,Highlands and Islands,Euro per inhabitant in percentage of the EU average,109
2014,UKM6,Highlands and Islands,Purchasing power standard (PPS) per inhabitant,25600
2014,UKM6,Highlands and Islands,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,93
2014,UKM6,Highlands and Islands,Million euro,13956
2014,UKM6,Highlands and Islands,Million purchasing power standard (PPS),11971
2014,UKN0,Northern Ireland (UK),Euro per inhabitant,26100
2014,UKN0,Northern Ireland (UK),Euro per inhabitant in percentage of the EU average,95
2014,UKN0,Northern Ireland (UK),Purchasing power standard (PPS) per inhabitant,22400
2014,UKN0,Northern Ireland (UK),Purchasing power standards (PPS) per inhabitant in percentage of the EU average,82
2014,UKN0,Northern Ireland (UK),Million euro,48078
2014,UKN0,Northern Ireland (UK),Million purchasing power standard (PPS),41239
2014,UKZZ,Extra-Regio NUTS 2,Euro per inhabitant, 
2014,UKZZ,Extra-Regio NUTS 2,Euro per inhabitant in percentage of the EU average, 
2014,UKZZ,Extra-Regio NUTS 2,Purchasing power standard (PPS) per inhabitant, 
2014,UKZZ,Extra-Regio NUTS 2,Purchasing power standards (PPS) per inhabitant in percentage of the EU average, 
2014,UKZZ,Extra-Regio NUTS 2,Million euro,30897
2014,UKZZ,Extra-Regio NUTS 2,Million purchasing power standard (PPS),26502
2014,NO01,Oslo og Akershus,Euro per inhabitant, 
2014,NO01,Oslo og Akershus,Euro per inhabitant in percentage of the EU average, 
2014,NO01,Oslo og Akershus,Purchasing power standard (PPS) per inhabitant, 
2014,NO01,Oslo og Akershus,Purchasing power standards (PPS) per inhabitant in percentage of the EU average, 
2014,NO01,Oslo og Akershus,Million euro, 
2014,NO01,Oslo og Akershus,Million purchasing power standard (PPS), 
2014,NO02,Hedmark og Oppland,Euro per inhabitant, 
2014,NO02,Hedmark og Oppland,Euro per inhabitant in percentage of the EU average, 
2014,NO02,Hedmark og Oppland,Purchasing power standard (PPS) per inhabitant, 
2014,NO02,Hedmark og Oppland,Purchasing power standards (PPS) per inhabitant in percentage of the EU average, 
2014,NO02,Hedmark og Oppland,Million euro, 
2014,NO02,Hedmark og Oppland,Million purchasing power standard (PPS), 
2014,NO03,S�r-�stlandet,Euro per inhabitant, 
2014,NO03,S�r-�stlandet,Euro per inhabitant in percentage of the EU average, 
2014,NO03,S�r-�stlandet,Purchasing power standard (PPS) per inhabitant, 
2014,NO03,S�r-�stlandet,Purchasing power standards (PPS) per inhabitant in percentage of the EU average, 
2014,NO03,S�r-�stlandet,Million euro, 
2014,NO03,S�r-�stlandet,Million purchasing power standard (PPS), 
2014,NO04,Agder og Rogaland,Euro per inhabitant, 
2014,NO04,Agder og Rogaland,Euro per inhabitant in percentage of the EU average, 
2014,NO04,Agder og Rogaland,Purchasing power standard (PPS) per inhabitant, 
2014,NO04,Agder og Rogaland,Purchasing power standards (PPS) per inhabitant in percentage of the EU average, 
2014,NO04,Agder og Rogaland,Million euro, 
2014,NO04,Agder og Rogaland,Million purchasing power standard (PPS), 
2014,NO05,Vestlandet,Euro per inhabitant, 
2014,NO05,Vestlandet,Euro per inhabitant in percentage of the EU average, 
2014,NO05,Vestlandet,Purchasing power standard (PPS) per inhabitant, 
2014,NO05,Vestlandet,Purchasing power standards (PPS) per inhabitant in percentage of the EU average, 
2014,NO05,Vestlandet,Million euro, 
2014,NO05,Vestlandet,Million purchasing power standard (PPS), 
2014,NO06,Tr�ndelag,Euro per inhabitant, 
2014,NO06,Tr�ndelag,Euro per inhabitant in percentage of the EU average, 
2014,NO06,Tr�ndelag,Purchasing power standard (PPS) per inhabitant, 
2014,NO06,Tr�ndelag,Purchasing power standards (PPS) per inhabitant in percentage of the EU average, 
2014,NO06,Tr�ndelag,Million euro, 
2014,NO06,Tr�ndelag,Million purchasing power standard (PPS), 
2014,NO07,Nord-Norge,Euro per inhabitant, 
2014,NO07,Nord-Norge,Euro per inhabitant in percentage of the EU average, 
2014,NO07,Nord-Norge,Purchasing power standard (PPS) per inhabitant, 
