Entity,Code,Year,"Military expenditure (1914-2007, real prices) (Correlates of War: National Material Capabilities (v4.0)) (US-$)"
Switzerland,CHE,1979,4131488291
Switzerland,CHE,1980,3851466792
Switzerland,CHE,1981,3227053340
Switzerland,CHE,1982,3236412624
Switzerland,CHE,1983,3142190854
Switzerland,CHE,1984,2891276515
Switzerland,CHE,1985,2985751747
Switzerland,CHE,1986,3715898973
Switzerland,CHE,1987,4416508599
Switzerland,CHE,1988,4967834785
Switzerland,CHE,1989,4044264637
Switzerland,CHE,1990,5028440917
Switzerland,CHE,1991,4509884058
Switzerland,CHE,1992,4293509990
Switzerland,CHE,1993,4498566228
Switzerland,CHE,1994,4661038081
Switzerland,CHE,1995,5383952204
Switzerland,CHE,1996,4988136636
Switzerland,CHE,1997,4027841687
Switzerland,CHE,1998,3842163327
Switzerland,CHE,1999,3178645185
Switzerland,CHE,2000,2924000000
Switzerland,CHE,2001,2776926567
Switzerland,CHE,2002,2904283161
Switzerland,CHE,2003,3291083007
Switzerland,CHE,2004,3354806890
Switzerland,CHE,2005,3210080878
Switzerland,CHE,2006,2999725451
Switzerland,CHE,2007,2966346209
Syria,SYR,1946,102468210
Syria,SYR,1947,69406380.92
Syria,SYR,1948,74495814.71000001
Syria,SYR,1949,134002914.6
Syria,SYR,1950,184922509.1
Syria,SYR,1951,175279091.7
Syria,SYR,1952,174846364.1
Syria,SYR,1953,214588531.7
Syria,SYR,1954,185740435.9
Syria,SYR,1955,120545658.7
Syria,SYR,1956,230172482.9
Syria,SYR,1957,192567067.9
Syria,SYR,1958,314857415.90000004
Syria,SYR,1961,337871559.1
Syria,SYR,1962,356731882.09999996
Syria,SYR,1963,351954981.2
Syria,SYR,1964,403770748
Syria,SYR,1965,418427246
Syria,SYR,1966,352271787.3
Syria,SYR,1967,396465117.7
Syria,SYR,1968,609967370.3
Syria,SYR,1969,594376086.9
Syria,SYR,1970,630229608.2
Syria,SYR,1971,605325817.5
Syria,SYR,1972,680529503.2
Syria,SYR,1973,1207544841
Syria,SYR,1974,1285667293
Syria,SYR,1975,1845379138
Syria,SYR,1976,2371156141
Syria,SYR,1977,2469917987
Syria,SYR,1978,2537490148
Syria,SYR,1979,4244486835
Syria,SYR,1980,3996868594
Syria,SYR,1981,4150342837
Syria,SYR,1982,4050171654
Syria,SYR,1983,4313649015
Syria,SYR,1984,4978074942
Syria,SYR,1985,4982929245
Syria,SYR,1986,5160191781
Syria,SYR,1987,5400993488
Syria,SYR,1988,2113972248.9999998
Syria,SYR,1989,1920389812
Syria,SYR,1990,1986847387
Syria,SYR,1991,5340652174
Syria,SYR,1992,2552897832
Syria,SYR,1993,4120002076
Syria,SYR,1994,2402654154
Syria,SYR,1995,1889601965
Syria,SYR,1996,2276264407
Syria,SYR,1997,2327267402
Syria,SYR,1998,1023884606
Syria,SYR,1999,1011480080
Syria,SYR,2000,1483000000
Syria,SYR,2001,1842158328
Syria,SYR,2002,1024587959
Syria,SYR,2003,1211262047
Syria,SYR,2004,1400363106
Syria,SYR,2005,1337088597
Syria,SYR,2006,1502022044
Syria,SYR,2007,1232472262
Taiwan,TWN,1950,483949055.3
Taiwan,TWN,1951,611410099.9
Taiwan,TWN,1952,498478707.40000004
Taiwan,TWN,1953,786657162.9
Taiwan,TWN,1954,358758484.3
Taiwan,TWN,1955,704238211.4
Taiwan,TWN,1956,657237230.6
Taiwan,TWN,1957,755126254.4
Taiwan,TWN,1958,1224674584
Taiwan,TWN,1959,966188000
Taiwan,TWN,1960,1043066848
Taiwan,TWN,1961,1069927375.9999999
Taiwan,TWN,1962,1234978101
Taiwan,TWN,1963,1266556280
Taiwan,TWN,1964,1334009052
Taiwan,TWN,1965,1397831646
Taiwan,TWN,1966,1083196462
Taiwan,TWN,1967,1135097194
Taiwan,TWN,1968,1187869427
Taiwan,TWN,1969,1434407037
Taiwan,TWN,1970,1729413315
Taiwan,TWN,1971,1735972222
Taiwan,TWN,1972,1811217974
Taiwan,TWN,1973,2110818900
Taiwan,TWN,1974,2432820648
Taiwan,TWN,1975,2631901775
Taiwan,TWN,1976,2977129764
Taiwan,TWN,1977,3578136243
Taiwan,TWN,1978,5724439867
Taiwan,TWN,1979,9512174235
Taiwan,TWN,1980,12125602500
Taiwan,TWN,1981,4474245466
Taiwan,TWN,1982,5576402290
Taiwan,TWN,1983,6155510456
Taiwan,TWN,1984,5640917433
Taiwan,TWN,1985,5865635919
Taiwan,TWN,1986,6366106164
Taiwan,TWN,1987,8080980130
Taiwan,TWN,1988,8852258793
Taiwan,TWN,1989,10250557540
Taiwan,TWN,1990,10657841850
Taiwan,TWN,1991,11025479710
Taiwan,TWN,1992,12091452460
Taiwan,TWN,1993,11844297580
Taiwan,TWN,1994,12714646020
Taiwan,TWN,1995,14289435340
Taiwan,TWN,1996,14806395310
Taiwan,TWN,1997,14336261120
Taiwan,TWN,1998,15002090160
Taiwan,TWN,1999,15304133380
Taiwan,TWN,2000,17597000000
Taiwan,TWN,2001,10200316180
Taiwan,TWN,2002,7307892874
Taiwan,TWN,2003,7120294904
Taiwan,TWN,2004,6930143402
Taiwan,TWN,2005,7102059137
Taiwan,TWN,2006,6683523046
Taiwan,TWN,2007,8063649579
Tajikistan,TJK,1992,235330763.79999998
Tajikistan,TJK,1993,171147266.4
Tajikistan,TJK,1994,76574197.05
Tajikistan,TJK,1995,120682288.9
Tajikistan,TJK,1996,125984615.39999999
Tajikistan,TJK,1997,138565312.10000002
Tajikistan,TJK,1998,105919097.1
Tajikistan,TJK,1999,94091170.23
Tajikistan,TJK,2000,130000000
Tajikistan,TJK,2001,124179462.7
Tajikistan,TJK,2002,134814205.1
Tajikistan,TJK,2003,141612866
Tajikistan,TJK,2004,41349304.31
Tajikistan,TJK,2005,55192738.34
Tajikistan,TJK,2006,63052104.21
Tajikistan,TJK,2007,73191185.54
Tanzania,TZA,1961,52039774.19
Tanzania,TZA,1962,6408384.572
Tanzania,TZA,1963,11407562.190000001
Tanzania,TZA,1964,21223641.26
Tanzania,TZA,1965,30658389.84
Tanzania,TZA,1966,34582875.2
Tanzania,TZA,1967,40556032.84
Tanzania,TZA,1968,43350493.94
Tanzania,TZA,1969,46625078.1
Tanzania,TZA,1970,68415340.06
Tanzania,TZA,1971,103915468.3
Tanzania,TZA,1972,125749339.9
Tanzania,TZA,1973,173125533
Tanzania,TZA,1974,244739820.9
Tanzania,TZA,1975,256425896.4
Tanzania,TZA,1976,241664618.5
Tanzania,TZA,1977,318266393.90000004
Tanzania,TZA,1978,576960786.4
Tanzania,TZA,1979,526157833.7
Tanzania,TZA,1980,494521125.7
Tanzania,TZA,1981,376516785.4
Tanzania,TZA,1982,228139850.79999998
Tanzania,TZA,1983,188259850.4
Tanzania,TZA,1984,153522712.8
Tanzania,TZA,1985,319634238.3
Tanzania,TZA,1986,627717699
Tanzania,TZA,1987,162986942.70000002
Tanzania,TZA,1988,122874637
Tanzania,TZA,1989,151596334.8
Tanzania,TZA,1990,139238755.4
Tanzania,TZA,1991,524570724.59999996
Tanzania,TZA,1992,125022369.30000001
Tanzania,TZA,1993,102008304.5
Tanzania,TZA,1994,99879387.44999999
Tanzania,TZA,1995,94588821.03
Tanzania,TZA,1996,121713950.5
Tanzania,TZA,1997,129117677.2
Tanzania,TZA,1998,151609688.1
Tanzania,TZA,1999,144204945.70000002
Tanzania,TZA,2000,144000000
Tanzania,TZA,2001,136890746.3
Tanzania,TZA,2002,137703080.9
Tanzania,TZA,2003,124619322.10000001
Tanzania,TZA,2004,112102558.3
Tanzania,TZA,2005,120177736.69999999
Tanzania,TZA,2006,126967935.89999999
Tanzania,TZA,2007,136287035.1
Thailand,THA,1914,87632935.06
Thailand,THA,1915,86364933.86
Thailand,THA,1916,75199266.76
Thailand,THA,1917,59131442.81
Thailand,THA,1918,57681119.53
Thailand,THA,1919,51829999.05
Thailand,THA,1920,49549927.559999995
Thailand,THA,1921,60593801.760000005
Thailand,THA,1922,65241009.31
Thailand,THA,1923,63468869.22
Thailand,THA,1924,64244456.20999999
Thailand,THA,1925,74380687
Thailand,THA,1926,68130196.22
Thailand,THA,1927,76149343.88
Thailand,THA,1928,77737480.77
Thailand,THA,1929,77580435.35
Thailand,THA,1930,80962943.4
Thailand,THA,1931,61307355.56
Thailand,THA,1932,62388249.01
Thailand,THA,1933,61267089.800000004
Thailand,THA,1934,83253072.26
Thailand,THA,1935,106550174.5
Thailand,THA,1936,109002644.19999999
Thailand,THA,1937,119270723
Thailand,THA,1938,124864579.5
Thailand,THA,1939,111457993.8
Thailand,THA,1940,105903008.6
Thailand,THA,1941,206196755.8
Thailand,THA,1946,49303135.970000006
Thailand,THA,1947,81133994.57
Thailand,THA,1948,132107838.2
Thailand,THA,1949,168417217.20000002
Thailand,THA,1950,141178360
Thailand,THA,1951,119925457.2
Thailand,THA,1952,209199684
Thailand,THA,1953,309728938.7
Thailand,THA,1954,238679912.4
Thailand,THA,1955,215555952.4
Thailand,THA,1956,198785557.5
Thailand,THA,1957,371031131.70000005
Thailand,THA,1958,320300692.4
Thailand,THA,1959,319779500
Thailand,THA,1960,304745108.7
Thailand,THA,1961,322916322.6
Thailand,THA,1962,344560528.79999995
Thailand,THA,1963,356889204.5
Thailand,THA,1964,380242418.1
Thailand,THA,1965,412896386.6
Thailand,THA,1966,439706289.70000005
Thailand,THA,1967,513544231.4
Thailand,THA,1968,601468752.3000001
Thailand,THA,1969,717525175.1
Thailand,THA,1970,858853265
Thailand,THA,1971,874563992.1
Thailand,THA,1972,904346871.5
Thailand,THA,1973,940528723.6
Thailand,THA,1974,1021590590
Thailand,THA,1975,1337483570
Thailand,THA,1976,1434778154
Thailand,THA,1977,1485054410
Thailand,THA,1978,1676068330
Thailand,THA,1979,1956179308
Thailand,THA,1980,2023777204
Thailand,THA,1981,2811502096
Thailand,THA,1982,2452078690
Thailand,THA,1983,2526272863
Thailand,THA,1984,2583842824
Thailand,THA,1985,2174577219
Thailand,THA,1986,2201494863
Thailand,THA,1987,2379171815
Thailand,THA,1988,2417855760
Thailand,THA,1989,2289206399
Thailand,THA,1990,2526484948
Thailand,THA,1991,2848347826
Thailand,THA,1992,3365183506
Thailand,THA,1993,3626961938
Thailand,THA,1994,4028468627
Thailand,THA,1995,4355434679
Thailand,THA,1996,4690257757
Thailand,THA,1997,3491425971
Thailand,THA,1998,2205609434
Thailand,THA,1999,2697962033
Thailand,THA,2000,2419000000
Thailand,THA,2001,17912154150
Thailand,THA,2002,1764140169
Thailand,THA,2003,1823029629
Thailand,THA,2004,1795478680
Thailand,THA,2005,1847176324
Thailand,THA,2006,2049625251
Thailand,THA,2007,2803979556
Togo,TGO,1960,468478.2609
Togo,TGO,1961,1246655.9139999999
Togo,TGO,1962,2677789.268
Togo,TGO,1963,4191826.4230000004
Togo,TGO,1964,12321391.4
Togo,TGO,1965,12033888.77
Togo,TGO,1966,10066976.6
Togo,TGO,1967,10651079.33
Togo,TGO,1968,10650066.41
Togo,TGO,1969,11950490.76
Togo,TGO,1970,10988136.02
Togo,TGO,1971,11701992.06
Togo,TGO,1972,13873437.95
Togo,TGO,1973,17602930.14
Togo,TGO,1974,19028725.09
Togo,TGO,1975,23880231.189999998
Togo,TGO,1976,32661930.47
Togo,TGO,1977,39062042.690000005
Togo,TGO,1978,46224291.49
Togo,TGO,1979,45285914.27
Togo,TGO,1980,43103884.63
Togo,TGO,1981,38965260.309999995
Togo,TGO,1982,29817622.16
Togo,TGO,1983,26482761.2
Togo,TGO,1984,25907474.490000002
Togo,TGO,1985,27482650.24
Togo,TGO,1986,42080803.08
Togo,TGO,1987,59356234.76
Togo,TGO,1988,60365798.81
Togo,TGO,1989,54686597.300000004
Togo,TGO,1990,61199805.3
Togo,TGO,1991,56302342.03
Togo,TGO,1993,48850643.6
Togo,TGO,1994,27744274.290000003
Togo,TGO,1995,30442379.18
Togo,TGO,1996,30962320.73
Togo,TGO,1997,30442379.18
Togo,TGO,1998,36344788.23
Togo,TGO,1999,34772823.78
Togo,TGO,2000,31000000
Togo,TGO,2001,30311522.389999997
Togo,TGO,2002,23111006.59
Togo,TGO,2003,27378487.43
Togo,TGO,2004,29403949.73
Togo,TGO,2005,29376780.080000002
Togo,TGO,2006,29366733.47
Togo,TGO,2007,35333675.78
Trinidad and Tobago,TTO,1963,8736744.057
Trinidad and Tobago,TTO,1964,12771630.38
Trinidad and Tobago,TTO,1965,11013548.129999999
Trinidad and Tobago,TTO,1966,10710002.6
Trinidad and Tobago,TTO,1967,10891080.34
Trinidad and Tobago,TTO,1968,9328235.579
Trinidad and Tobago,TTO,1969,10784958.41
Trinidad and Tobago,TTO,1970,12037362.88
Trinidad and Tobago,TTO,1971,13508087.299999999
Trinidad and Tobago,TTO,1972,13650518.819999998
Trinidad and Tobago,TTO,1973,11583984.049999999
Trinidad and Tobago,TTO,1974,13202265.85
Trinidad and Tobago,TTO,1975,15644228
Trinidad and Tobago,TTO,1976,16249273.28
Trinidad and Tobago,TTO,1977,18741018.209999997
Trinidad and Tobago,TTO,1978,32451090.43
Trinidad and Tobago,TTO,1979,44058871.78
Trinidad and Tobago,TTO,1980,53700871.339999996
Trinidad and Tobago,TTO,1981,72588767.72
Trinidad and Tobago,TTO,1982,109319097.6
Trinidad and Tobago,TTO,1983,123877736.69999999
Trinidad and Tobago,TTO,1984,110751537.80000001
Trinidad and Tobago,TTO,1985,105109334.4
Trinidad and Tobago,TTO,1986,271681292.8
Trinidad and Tobago,TTO,1989,75035098.62
Trinidad and Tobago,TTO,1991,34417536.23
Trinidad and Tobago,TTO,1992,85870199.8
Trinidad and Tobago,TTO,1994,85452364.82000001
Trinidad and Tobago,TTO,1995,78280403.61
Trinidad and Tobago,TTO,1996,71533637.55
Trinidad and Tobago,TTO,1997,41989488.53
Trinidad and Tobago,TTO,1998,45690590.92
Trinidad and Tobago,TTO,1999,40909204.449999996
Trinidad and Tobago,TTO,2000,62000000
Trinidad and Tobago,TTO,2001,65512000
Trinidad and Tobago,TTO,2002,26962841.02
Trinidad and Tobago,TTO,2003,51924717.550000004
Trinidad and Tobago,TTO,2004,64321140.04
Trinidad and Tobago,TTO,2005,81898902.05
Trinidad and Tobago,TTO,2006,44913827.660000004
Trinidad and Tobago,TTO,2007,46270289.71
Tunisia,TUN,1956,26175280.92
Tunisia,TUN,1957,35173798.56
Tunisia,TUN,1958,50477959.410000004
Tunisia,TUN,1959,74641500
Tunisia,TUN,1960,82541184.78
Tunisia,TUN,1961,94894150.54
Tunisia,TUN,1962,71929539.41
Tunisia,TUN,1963,76525729.68
Tunisia,TUN,1964,91278151.33
Tunisia,TUN,1965,62319603.74
Tunisia,TUN,1966,72065755.07
Tunisia,TUN,1967,66844419.4
Tunisia,TUN,1968,80151375.66999999
Tunisia,TUN,1969,76410484.28999999
Tunisia,TUN,1970,81537862.22
Tunisia,TUN,1971,85300373.02
Tunisia,TUN,1972,103732797
Tunisia,TUN,1973,119175754.4
Tunisia,TUN,1974,132696039.69999999
Tunisia,TUN,1975,196671787
Tunisia,TUN,1976,207831770
Tunisia,TUN,1977,283557524.8
Tunisia,TUN,1978,322868748.4
Tunisia,TUN,1979,309277066.79999995
Tunisia,TUN,1980,624971268.4
Tunisia,TUN,1981,387993537.3
Tunisia,TUN,1982,514905822
Tunisia,TUN,1983,656031247.9
Tunisia,TUN,1984,645152066.3
Tunisia,TUN,1985,595915704.6
Tunisia,TUN,1986,768097351
Tunisia,TUN,1987,716294797.1
Tunisia,TUN,1988,720692776.7
Tunisia,TUN,1989,613583621.7
Tunisia,TUN,1990,491523967.40000004
Tunisia,TUN,1991,556139913
Tunisia,TUN,1992,691603230.8000001
Tunisia,TUN,1993,391031833.90000004
Tunisia,TUN,1994,346248543.2
Tunisia,TUN,1995,401187068.5
Tunisia,TUN,1996,433472490.2
Tunisia,TUN,1997,350612229.2
Tunisia,TUN,1998,376947375.1
Tunisia,TUN,1999,355910078.7
Tunisia,TUN,2000,357000000
Tunisia,TUN,2001,368627223.9
Tunisia,TUN,2002,333183678.3
Tunisia,TUN,2003,387075167.20000005
Tunisia,TUN,2004,410736422.8
Tunisia,TUN,2005,419286770.29999995
Tunisia,TUN,2006,433591182.4
Tunisia,TUN,2007,395400657.5
Turkey,TUR,1915,587647798.4
Turkey,TUR,1918,388519902.79999995
Turkey,TUR,1919,260494110.1
Turkey,TUR,1924,148602831
Turkey,TUR,1925,149023422
Turkey,TUR,1926,343554650.4
Turkey,TUR,1927,309427214.3
Turkey,TUR,1928,294961480.8
Turkey,TUR,1929,271105530.3
Turkey,TUR,1930,254974901.5
Turkey,TUR,1931,253533355.60000002
Turkey,TUR,1932,224671451.70000002
Turkey,TUR,1933,240344364.6
Turkey,TUR,1934,479685203.90000004
Turkey,TUR,1935,532978632.1
Turkey,TUR,1936,594014315.9000001
Turkey,TUR,1937,644014773.4
Turkey,TUR,1938,823423640
Turkey,TUR,1939,604712834.5999999
Turkey,TUR,1940,797505859.8
Turkey,TUR,1941,1021294720
Turkey,TUR,1943,605651413.7
Turkey,TUR,1944,723154832.5
Turkey,TUR,1945,3156847563
Turkey,TUR,1946,1964648219
Turkey,TUR,1947,1089435590
Turkey,TUR,1948,1039370761
Turkey,TUR,1949,1186826102
Turkey,TUR,1950,1178477501
Turkey,TUR,1951,1283959541
Turkey,TUR,1952,1403874678
Turkey,TUR,1953,1581314266
Turkey,TUR,1954,1773357388
Turkey,TUR,1955,2006404994
Turkey,TUR,1956,2106685140.9999998
Turkey,TUR,1957,2226452699
Turkey,TUR,1958,1788150040
Turkey,TUR,1959,1133787000
Turkey,TUR,1960,1249103587
Turkey,TUR,1961,1393399828
Turkey,TUR,1962,1483609690
Turkey,TUR,1963,1580879886
Turkey,TUR,1964,1697815518
Turkey,TUR,1965,1850963611
Turkey,TUR,1966,1874092892
Turkey,TUR,1967,2094492958
Turkey,TUR,1968,2255337134
Turkey,TUR,1969,2248429208
Turkey,TUR,1970,2468176817
Turkey,TUR,1971,1946163397
Turkey,TUR,1972,2307727731
Turkey,TUR,1973,2678757451
Turkey,TUR,1974,3243394689
Turkey,TUR,1975,5460524951
Turkey,TUR,1976,6274910369
Turkey,TUR,1977,6445407162
Turkey,TUR,1978,5941173948
Turkey,TUR,1979,6036835855
Turkey,TUR,1980,4066122661
Turkey,TUR,1981,4752158387
Turkey,TUR,1982,4378270383
Turkey,TUR,1983,3775084661
Turkey,TUR,1984,3234359741
Turkey,TUR,1985,2359130154
Turkey,TUR,1986,2566073630
Turkey,TUR,1987,2762027050
Turkey,TUR,1988,2246095515
Turkey,TUR,1989,2670740798
Turkey,TUR,1990,3654818032
Turkey,TUR,1991,5221971014
Turkey,TUR,1992,4804089556
Turkey,TUR,1993,8018986159
Turkey,TUR,1994,5104946470
Turkey,TUR,1995,7182227031
Turkey,TUR,1996,8193270665
Turkey,TUR,1997,8179552365
Turkey,TUR,1998,9299073675
Turkey,TUR,1999,9937868490
Turkey,TUR,2000,9994000000
Turkey,TUR,2001,7058673552
Turkey,TUR,2002,7736409454
Turkey,TUR,2003,8530759050.000001
Turkey,TUR,2004,8628221499
Turkey,TUR,2005,9194041961
Turkey,TUR,2006,11261278560
Turkey,TUR,2007,11477555680
Turkmenistan,TKM,1992,502804832.1
Turkmenistan,TKM,1993,83873494.81
Turkmenistan,TKM,1994,73244884.13000001
Turkmenistan,TKM,1995,146775756.8
Turkmenistan,TKM,1996,150540938.7
Turkmenistan,TKM,1997,144863735.4
Turkmenistan,TKM,1998,89304336.80000001
Turkmenistan,TKM,1999,147273136
Turkmenistan,TKM,2000,290000000
Turkmenistan,TKM,2001,217069611.89999998
Turkmenistan,TKM,2002,337035512.70000005
Turkmenistan,TKM,2003,330430020.8
Turkmenistan,TKM,2004,133236647.2
Turkmenistan,TKM,2005,137091640.4
Turkmenistan,TKM,2006,158925851.7
Turkmenistan,TKM,2007,175827100.89999998
Uganda,UGA,1962,3845030.743
Uganda,UGA,1963,12675069.100000001
Uganda,UGA,1964,24968203.05
Uganda,UGA,1965,47824635.83
Uganda,UGA,1966,60819187.73
Uganda,UGA,1967,69525810.01
Uganda,UGA,1968,78920842.46
Uganda,UGA,1969,74177808.69000001
Uganda,UGA,1970,79985581.39999999
Uganda,UGA,1971,180164841.3
Uganda,UGA,1972,212032158.1
Uganda,UGA,1973,184193429.8
Uganda,UGA,1974,213918365.2
Uganda,UGA,1975,226171510.5
Uganda,UGA,1976,247026581.6
Uganda,UGA,1977,316616475.8
Uganda,UGA,1978,339782518.09999996
Uganda,UGA,1979,484800467
Uganda,UGA,1980,461466203.2
Uganda,UGA,1981,137083049.9
Uganda,UGA,1982,149909712.39999998
Uganda,UGA,1983,135626107.9
Uganda,UGA,1984,56162633.32
Uganda,UGA,1985,54732105.7
Uganda,UGA,1986,112178082.2
Uganda,UGA,1987,179012169
Uganda,UGA,1988,187179030.3
Uganda,UGA,1989,106600711.3
Uganda,UGA,1990,90916664.67
Uganda,UGA,1991,86981421.74000001
Uganda,UGA,1992,100735027.6
Uganda,UGA,1993,90107335.64
Uganda,UGA,1994,88781677.72999999
Uganda,UGA,1995,136990706.29999998
Uganda,UGA,1996,166555932.20000002
Uganda,UGA,1997,174256377.4
Uganda,UGA,1998,238837179.8
Uganda,UGA,1999,203523292.1
Uganda,UGA,2000,135000000
Uganda,UGA,2001,123201671.6
Uganda,UGA,2002,158888170.3
Uganda,UGA,2003,149165552.20000002
Uganda,UGA,2004,154370736.10000002
Uganda,UGA,2005,174480269.6
Uganda,UGA,2006,165835671.29999998
Uganda,UGA,2007,195176494.79999998
Ukraine,UKR,1991,5376256522
Ukraine,UKR,1992,6150162959
Ukraine,UKR,1993,1637800000
Ukraine,UKR,1994,1218528527
Ukraine,UKR,1995,1092663967
Ukraine,UKR,1996,1373018774
Ukraine,UKR,1997,1389852070
Ukraine,UKR,1998,1469367867
Ukraine,UKR,1999,1469663170
Ukraine,UKR,2000,5100000000
Ukraine,UKR,2001,4790198328
Ukraine,UKR,2002,5296272342
Ukraine,UKR,2003,5192471755
Ukraine,UKR,2004,930818783.7
Ukraine,UKR,2005,961421893.7
Ukraine,UKR,2006,1096070140
Ukraine,UKR,2007,1515982946
United Arab Emirates,ARE,1973,40142888.379999995
United Arab Emirates,ARE,1974,57582651.22
United Arab Emirates,ARE,1975,81741156.57000001
United Arab Emirates,ARE,1976,195379935
United Arab Emirates,ARE,1977,1411977955
United Arab Emirates,ARE,1978,1501008853
United Arab Emirates,ARE,1979,2374226652
United Arab Emirates,ARE,1980,3863458750
United Arab Emirates,ARE,1981,3831113608
United Arab Emirates,ARE,1982,4632982768
United Arab Emirates,ARE,1983,3702904956
United Arab Emirates,ARE,1984,3459599316
United Arab Emirates,ARE,1985,2922803459
United Arab Emirates,ARE,1986,2636184932
United Arab Emirates,ARE,1987,2160397395
United Arab Emirates,ARE,1988,2100759923
United Arab Emirates,ARE,1989,1870790340
United Arab Emirates,ARE,1990,3176502920
United Arab Emirates,ARE,1991,5815376812
United Arab Emirates,ARE,1992,2436857021
United Arab Emirates,ARE,1993,2007296747
United Arab Emirates,ARE,1994,2384897818
United Arab Emirates,ARE,1995,2120094264
United Arab Emirates,ARE,1996,2258114081
United Arab Emirates,ARE,1997,2544563005
United Arab Emirates,ARE,1998,3173419224
United Arab Emirates,ARE,1999,3259440864
United Arab Emirates,ARE,2000,2997000000
United Arab Emirates,ARE,2001,3001818507
United Arab Emirates,ARE,2002,2397766933
United Arab Emirates,ARE,2003,2378152064
United Arab Emirates,ARE,2004,8187162253
United Arab Emirates,ARE,2005,7786627133
United Arab Emirates,ARE,2006,8189863727
United Arab Emirates,ARE,2007,8481764742.000001
United Kingdom,GBR,1914,22318255400
United Kingdom,GBR,1915,59984721610
United Kingdom,GBR,1916,71063547270
United Kingdom,GBR,1917,70487146730
United Kingdom,GBR,1918,64495449850
United Kingdom,GBR,1919,5789863853
United Kingdom,GBR,1920,10061771800
United Kingdom,GBR,1921,6595271854
United Kingdom,GBR,1922,4649251822
United Kingdom,GBR,1923,4813113585
United Kingdom,GBR,1924,4872054723
United Kingdom,GBR,1925,4752985679
United Kingdom,GBR,1926,4589241208
United Kingdom,GBR,1927,4745876457
United Kingdom,GBR,1928,4500377673
United Kingdom,GBR,1929,4422837541
United Kingdom,GBR,1930,4396488689
United Kingdom,GBR,1931,4686885556
United Kingdom,GBR,1932,3542875944
United Kingdom,GBR,1933,3713093147
United Kingdom,GBR,1934,5706042368
United Kingdom,GBR,1935,6691479330
United Kingdom,GBR,1936,9122822034
United Kingdom,GBR,1937,12230507150
United Kingdom,GBR,1938,18821543070
United Kingdom,GBR,1939,80419962460
United Kingdom,GBR,1940,100205247500
United Kingdom,GBR,1941,106427178100
United Kingdom,GBR,1942,117797698800
United Kingdom,GBR,1943,128619913700
United Kingdom,GBR,1944,132708917400
United Kingdom,GBR,1945,135305900000
United Kingdom,GBR,1946,125115629500
United Kingdom,GBR,1947,42286725400
United Kingdom,GBR,1948,20707235280
United Kingdom,GBR,1949,18918718660
United Kingdom,GBR,1950,14151509170
United Kingdom,GBR,1951,17889972010
United Kingdom,GBR,1952,23746081470
United Kingdom,GBR,1953,24754682590
United Kingdom,GBR,1954,23602400030
United Kingdom,GBR,1955,22965429480
United Kingdom,GBR,1956,23043260710
United Kingdom,GBR,1957,21583786200
United Kingdom,GBR,1958,21527907950
United Kingdom,GBR,1959,21148068750
United Kingdom,GBR,1960,21705792450
United Kingdom,GBR,1961,22204091160
United Kingdom,GBR,1962,23311148880
United Kingdom,GBR,1963,23718494660
